Date,OXO-5FIC602 Augusta_Optimized,OXO-5FIC603 Augusta_Optimized,OXO-5FIC606A Augusta_Optimized,OXO-5FIC606C Augusta_Optimized,OXO-5FIC607 Augusta_Optimized,OXO-5FIC609B Augusta_Optimized,OXO-5FIC611A Augusta_Optimized,OXO-5FIC611B Augusta_Optimized,OXO-5FIC618A Augusta_Optimized,OXO-5FIC618B Augusta_Optimized,OXO-5FIC618C Augusta_Optimized,OXO-5FIC618D Augusta_Optimized,OXO-5FIC622A Augusta_Optimized,OXO-5FIC622B Augusta_Optimized,OXO-5FIC622C Augusta_Optimized,OXO-5FIC636A Augusta_Optimized,OXO-5FIC636B Augusta_Optimized,OXO-5FIC636C Augusta_Optimized,OXO-5PIC605A Augusta_Optimized,OXO-5RIC606_Y Augusta_Optimized,OXO-5TIC002 Augusta_Optimized,OXO-5TIC601 Augusta_Optimized,OXO-5TIC602 Augusta_Optimized,OXO-5TIC603 Augusta_Optimized,OXO-5TIC604 Augusta_Optimized,OXO-5TIC605 Augusta_Optimized,OXO-5TIC606 Augusta_Optimized,OXO-5TIC607 Augusta_Optimized,OXO-5TIC659 Augusta_Optimized,5FI696_optimized,5FI696_before_optimized
2022-11-22 22:00:00,7221.806010930666,4815.217381990486,1062.8971628084205,1309.379926503732,154.58074972696568,2606.407069513959,7217.581025747117,3547.327948256325,300.7033398762733,3400.149887325677,1608.5175877026086,520.8002580509948,1256.7754674206153,1706.1412774529408,814.0124329527122,7871.938872605562,3994.780394092202,3250.9859078643276,48.58502413606232,158.5982510195508,47.629239435685705,121.76544271801622,116.422975941169,132.43522284888857,127.71059055199073,128.90777132640076,128.30631058589088,129.27210795402777,298.01618264162545,10987.857,10645.752
2022-11-22 23:00:00,6956.5604671533,6797.12448083621,1172.5394831606666,1455.552986112778,2034.6512574364965,2821.2320438655865,599.1478118887171,5873.753382203422,4140.421297019154,967.792001869626,3786.623967337361,3448.583366337849,1981.3285737971528,1594.752235275996,1819.0960998496837,4064.7491533262655,5487.218173973262,3245.05450232255,77.62086006718039,196.44367049500917,203.0066459979363,132.15281693847632,125.91878056665126,126.54660383344745,130.24109390241972,130.69115120182076,132.6985896661358,130.6558585312427,296.2812199911228,11680.705,10621.625
2022-11-23 00:00:00,6910.82769896975,1232.8332414603356,876.3530734362678,1684.1144113581972,1907.4865995398081,339.85532323962343,7197.955789536238,3667.2236380077793,4596.037030233562,1774.6444402035613,44.96977710918691,1569.6804316709913,2100.9527950654956,446.8145617971759,358.536400918422,1369.6498177051544,5556.991778314114,3203.408552853423,42.92076860519638,153.1409648076034,167.08932179932492,118.11023222406753,123.30137013247275,121.96688225670425,121.21292703209097,127.2592879059296,134.46992897226545,131.35588452688424,296.35577127173127,11003.853,10660.003
2022-11-23 01:00:00,6829.869484850889,1497.132872267146,702.4828046334885,236.19491028693528,15.802833669515167,1149.969724456037,5261.358797311783,9348.249187051946,4513.693614575375,2936.629143845874,934.0161041119318,3623.047205420442,759.7633506730199,2197.4094943234795,2728.468368252516,5597.875390671194,336.64820006489754,3425.7652917933365,135.0785041115705,70.91785767517977,188.5314724945789,149.05415430628074,132.67482404507547,131.40131254591014,121.34586083259077,131.46927842570702,134.98953424714313,123.28244275750379,297.62816573321203,11305.201,10647.167
2022-11-23 02:00:00,7148.209409476311,7157.385806161692,747.8495162219947,420.06299829561567,1411.4115149651739,1409.5138518379708,7884.189824102912,5261.37369048313,4602.085110712714,2437.1495453562475,3723.223334034169,3840.9476232440993,766.4747554348505,2346.7318452960308,285.21428525198525,7554.192790329456,3770.4401571090566,3156.2213792289544,106.80953976331159,164.37299854418586,28.77547717544361,116.25247435775857,120.22923920308807,128.48237818055281,123.41465898197238,133.20751315696114,127.86701300585688,126.06086625152867,297.6835669077821,11240.467,10634.253
2022-11-23 03:00:00,6961.586146454647,3442.083527942392,914.7663810291767,352.45841521918555,1241.6969912736954,2894.285378045714,2055.6137884408236,3263.399582880007,4077.802301969841,4241.85109769122,530.1477346486154,3562.0593538623853,1085.2596199718246,2447.3620468001473,1525.090342316175,3441.0281806737185,4669.101248040795,3060.967098639793,116.32484751766378,45.14789923187113,274.6096301385579,143.5558242020977,127.95627903858775,125.9585847827243,124.2123242315431,131.923570259248,128.62142224688694,131.63336289130055,299.81298578215905,11065.198,10656.45
2022-11-23 04:00:00,6961.136840345494,6244.158216998767,116.58499616051381,1751.4287121386665,1918.4920734905795,1870.2302034693607,2603.90400185436,5328.694973099519,2968.0024484206906,3047.207877505565,4540.165265956687,776.7340835040142,1940.4211426289548,2985.96236923005,742.5432836994684,6548.257949143648,5672.897435449064,2611.3328826232914,22.987678419927082,58.15571393932965,73.2960105011149,140.36159771264334,133.06590996630877,133.18736460154955,126.44639622901151,129.08749438274506,131.9160604670994,124.97589868993074,298.2747788869362,10909.387,10622.944
2022-11-23 05:00:00,6233.404138091266,6504.484322541044,1100.5896816813026,1484.4772789709004,1562.5485817374474,1408.0983757977378,488.8528502471745,4599.785315459938,1752.7293100755232,806.0762034541132,3727.1395093285764,2012.3860623839191,710.3830262310075,1363.439594934488,1391.3274292891535,671.4187293432187,7172.3496337411925,3473.1368078593086,23.884945080507467,43.00142264925456,288.7418721538703,131.27786142836197,119.93292429621084,133.46810037526038,125.22691877560588,133.6015055134806,134.4304454962712,123.2791815687309,299.0698116032765,10983.224,10633.648
2022-11-23 06:00:00,6663.368613898298,3108.0704568851215,1057.3794185329496,581.7083277813499,2024.4701788543512,1574.2161715768334,2877.7148903580382,5816.823022577868,3791.874254610516,3653.352297084608,5293.310980221328,2848.4468410136633,484.2902296883767,1733.6611632458898,3293.702693592039,6980.789603918791,7113.78182804212,3460.967037818098,51.904070520876424,148.45985714160494,81.55033794963323,135.30573249059407,124.33442321591014,121.82596967232024,125.86799421719738,125.72318703763929,133.03660562358579,124.96395824481158,297.31129953526994,11221.504,10603.66
2022-11-23 07:00:00,6375.517154561992,4540.678900297804,150.75414538505743,236.30486182897403,446.90617140999666,2636.1024587065026,6366.715587839484,8004.765757450561,557.9291401173778,3876.7255695954136,3400.9785189794447,2630.0880533154104,904.5498497854205,2226.788851787672,523.0643236503334,5575.260911509395,4850.632126614451,3214.932795003209,28.410220571382755,207.5631928714978,231.12843210183303,143.24365937677499,116.34691709839564,119.18626465721195,121.02314290544803,128.95809159994613,125.18206073043251,128.89779890613616,297.3147812230223,10950.009,10505.497
2022-11-23 08:00:00,7171.661731373582,3743.6552858302894,1075.90114439897,1274.7610903798936,1802.1523222901833,1396.5029356216605,3189.442799627781,8225.874254700038,1061.4078098445534,3084.93218180393,4174.376250596057,2619.1206516756665,1756.5354398418858,2737.9552084525976,2203.5155815140847,1211.9811213945504,7957.988006107509,3271.290477297021,167.42651619122137,28.307786286210366,123.31451984392665,120.52657592024865,117.16202004327641,119.33815133912199,121.8805045889554,132.26763629798486,127.12733398783486,125.16589535722804,297.78818965243494,11174.839,10507.05
2022-11-23 09:00:00,2416.6608984755603,6265.600137471556,776.8011157547696,1621.5350088218356,1562.198799385731,1387.814288640438,2725.079310860485,4891.352788483167,3711.4445826868296,2062.340765488376,5154.11213655078,1260.105289267436,474.8397154381455,2184.8419520667285,2730.3117882522442,43.78009590506554,6599.839920148253,2449.208766225063,139.4760310968021,107.22124372609325,168.8177422651312,130.52529573814599,129.3031107368052,130.06969208689748,127.39660854904238,128.53212642693623,132.1681357521677,128.68607040964216,296.7133572948622,10981.183,10614.099
2022-11-23 10:00:00,7283.149648650284,5131.055684595529,712.4430981421101,1663.9472509495322,1693.995530873386,1665.063753630809,3849.8260466456413,6770.024385042875,1266.7503964873304,1169.9716821724523,3677.6366780791586,313.5166770987253,205.1080786410239,1659.6499498899466,2803.6236641573873,1913.284110315144,5168.792151864618,3467.72141929924,183.1199454158883,34.3528353145116,33.81305676518299,154.10847129405505,121.89404043312271,133.20535248359172,126.14179116586213,128.48691953765345,127.65913905622436,129.5134321104977,297.8669918291577,11011.053,10586.889
2022-11-23 11:00:00,5796.710825918619,4508.078307185831,669.0482843578636,1734.100668193611,1454.868037910499,527.2835858034664,5499.8158970326185,8378.259366928018,4217.992770232965,2940.985540832544,4114.190166310401,2359.5066147356174,548.7623387288913,127.90883213072175,2196.3906489217866,5374.951749891043,2745.3567784950137,3073.742415380597,125.61333166569761,124.89637573511816,161.65590917825205,120.60363790174213,120.41647638482749,134.46570991915493,121.66566476823802,132.37396445492166,125.72096399894387,122.88588597160802,299.9484649038108,11243.595,10488.85
2022-11-23 12:00:00,6795.724695622137,432.61594334324764,598.5529860268457,164.15498870505235,763.7838409788233,2615.5099026887633,1418.7203123569489,7864.587141361099,320.09453028922417,1885.41266847521,4732.14894643497,680.8351353655581,1595.2665646995592,1919.4428873261404,1674.1250041847331,6646.587082505226,6115.134357184172,2661.6973879741527,75.33645092348922,17.303617427988236,73.38536130452498,141.7079688941288,133.812309733988,120.09381700314466,129.31454004609304,125.56005412109087,130.84564847526363,124.68426457191742,299.7571412659616,10999.7,10654.55
2022-11-23 13:00:00,6461.145783407226,3837.146837600856,1200.9419633177479,839.9044934051708,2017.2059263657961,191.82343074350274,304.1222600862384,6521.6613155399555,2541.402120291902,1166.0607596396094,4743.6161815882015,1534.4252647339435,1495.6735100139194,1602.6663245658428,2963.0277896188877,5396.263428911567,4636.997855816968,3327.7535681919576,83.99248508770722,52.408067748760324,159.13101101197856,137.76608177626764,127.99208227328535,127.66731528397801,126.27219222707964,132.7779147612412,132.61190572981593,126.4850443969242,299.45000741921814,10986.801,10677.041
2022-11-23 14:00:00,5670.152893622077,684.4976394241239,232.2486949805541,604.692744940478,1154.2704083496428,2212.4097123315637,8043.196986012161,3943.508431870093,3586.040178932507,3097.688803187166,4633.684542499178,1454.9295931618672,1425.692762030798,2854.012572108135,2025.4199172169708,5115.88073272258,2073.5057113692164,3457.674345099211,43.290254229733144,69.60566707339042,59.36214795048194,143.8346331203267,130.77984444494103,118.02580880265737,125.54026394701422,129.31268258437493,130.55328692383233,125.33840818320255,299.1748013100459,11305.092,10668.001
2022-11-23 15:00:00,6135.621471209888,6746.300679116088,223.67861013194533,1752.9193710051854,2001.9582936129773,115.78547471903585,425.66581912338734,3025.1957681486765,1069.2038628683003,1230.6666603990143,1678.5978840566368,3784.927148620389,2434.948828495755,1965.7755766528835,2956.2188508914355,7901.017420053482,5577.959969798103,3137.0941250682995,163.71196144807584,44.79535568758454,66.599938578736,121.85580752230852,123.27896570306615,133.9066228129482,126.86949741027196,130.12456157888053,125.14578316381099,130.67191325594501,297.90384270091926,10995.678,10796.069
2022-11-23 16:00:00,7157.403669599849,525.0709406458045,980.8004281865667,555.8963038753423,1608.335860343173,659.9313671650998,8052.145864109043,7186.258284715836,4332.250102194664,1119.590224003272,2092.402991940108,3034.0345419673595,1177.099600835376,1350.245115404111,1153.98086740549,7320.743084516376,6107.236643671989,3253.832619063615,49.67035136338746,49.89415830293601,242.96109643690272,133.36591857057016,115.74512733143087,126.43031606597009,124.16098808652723,129.82425395019462,129.9400007986285,126.23481046979612,297.63093356997064,11361.757,10795.653
2022-11-23 17:00:00,5448.188939702415,287.0201685535285,848.9890602657651,1454.77684661084,1861.9353412980117,1450.3973619260582,5321.004657767713,3203.0271726299925,3770.1951534386744,3095.8305009422347,4531.471710261153,3547.1655260343705,897.5043815400059,2451.772714592421,834.220090864265,1949.9616633579135,185.48342665284872,3275.7942361953724,93.44628587510374,25.244838635161308,252.2837369069763,146.9044034475319,129.60323808626907,128.93652402557674,124.52873802986149,131.49356575129175,134.61391641603706,130.8216490111652,298.1951621437477,11197.66,10861.174
2022-11-23 18:00:00,7202.265506108599,1821.5366181525023,884.7731494723901,1446.3913233159656,405.1796093180578,2485.8109648685872,1534.9747157245874,7833.236805967628,2246.1644651466586,2918.9453754728,3932.4866501995957,623.51574792648,676.5906438895181,2279.5517853217298,739.1488396304,4491.417461740784,5849.354346290231,3450.3756586618,127.84189209531439,58.86481308867352,235.23354792590374,122.51285617242986,119.14575896095863,127.26698819508101,126.82787851516501,125.85673281635289,132.76854811844964,129.93623224834428,296.2214104947755,11073.418,10790.723
2022-11-23 19:00:00,6080.316119243613,6366.715156945793,1036.3999978891,1211.896661859861,1534.6379914043537,1198.4743910241536,4413.621348757297,7768.647126507797,794.1638423052582,567.8988660694505,4795.271397811691,3377.0041788286308,400.57041961012874,1154.6793316211579,964.9841624249044,5762.836457557976,6226.46129771322,3026.4672340319426,151.3131305726422,131.71158815702404,233.75082913889503,154.95571247233494,122.87647515898999,133.7593305918874,121.30171896165756,131.1429768449664,127.49202676786159,131.40606353100452,299.14538270935105,10982.948,10806.41
2022-11-23 20:00:00,5943.624069672511,5897.350179324887,749.0944259973719,758.4599560810725,1343.814827600197,14.694742208630942,2197.2168626897037,4348.361117262726,4573.792120591893,2182.911503902973,2643.2135341305693,2681.338079538991,2335.805668383051,2146.7171251836307,1108.4463406897946,6553.739176422358,6147.611253570765,3314.5113276765687,38.382186946828035,214.78751497335932,188.02453686121464,120.56862673435472,123.64545253399359,130.9699331599331,129.675694847086,124.7805693809544,125.29585915397061,131.29759341310893,296.6613703566715,10989.072,10828.67
2022-11-23 21:00:00,5717.748106177352,1720.4487337837054,178.03497813804506,1788.2247422954638,1504.3395843411763,521.285348378779,9221.085454456508,9675.01458961894,1052.8053481862535,3996.554872997547,1576.5431133068814,2217.9434602753663,1569.5691710669635,3037.4621216435553,2567.88846135868,7675.073932573199,3233.009049475193,3164.024901298129,94.5008769247653,140.15557897999327,121.79152743181079,136.6847786674271,127.97593479990866,124.18937168849251,125.16808824017868,124.22297341553465,130.27698559681005,129.727645121623,299.0452415922459,11143.027,10828.857
2022-11-23 22:00:00,5849.550028579013,6453.528462960894,173.8861931102017,644.0028711712889,1415.4611572474564,2162.3522191683437,9422.726280555129,6549.720574491601,1908.6216509379565,1854.8122469496866,3864.7722686323714,1849.2771810064824,716.1164247878987,2917.636968637009,237.52878327147727,6233.177494466305,7862.107953175902,2908.967058446926,96.80078068028433,60.25320078407015,27.925886917964032,151.30060727482598,123.18455666548692,116.00874845857626,125.34550474862154,129.616754831078,133.91741703633437,126.21327448698182,297.34190750501256,11203.227,10895.033
2022-11-23 23:00:00,3398.249572723136,239.54587498189358,1131.4195883310963,495.37895054597675,356.537691497193,2797.6404397866786,60.42796713486314,6748.357694513648,4390.256316528242,2780.3899614364145,4671.035507129819,2917.2344497401336,90.2014832834102,2640.671858393158,1194.7142785466665,6402.157951906323,2834.181646630168,3261.615097118643,157.00201879524695,67.80125174620456,298.8216025225794,148.2088191864671,128.55264514204686,128.8859102771791,125.17153286539106,130.52418548249923,132.88276990933394,127.89994121330895,296.3642408313173,11070.831,10954.177
2022-11-24 00:00:00,2942.9180493354834,4202.252285114038,1314.78508970709,1211.5443789166807,1584.769921745587,317.52110377768986,3841.254786193371,6957.796542670172,4558.4215988838205,2621.5917198643456,3416.0336023015398,2466.377888889643,1514.7187861171042,2416.613333528271,3178.056423994722,5757.62033483386,5157.575121104717,3406.4272109815965,40.98439842797621,163.49809890450646,296.7867889085279,141.62203383739958,123.58306715292287,120.75510882102901,124.40993345255421,124.3309308065084,130.3814495090407,125.40157598354048,299.3952216096523,11083.717,10955.534
2022-11-24 01:00:00,0.0,6152.423787092962,534.5379361239347,1671.8208902994795,0.0,2987.179689534505,15.735507473121194,9675.556640625,0.0,2244.755957031251,4550.252416992187,3700.485080973308,0.0,2128.2144551595056,1900.3621714274093,6954.751517740885,0.0,3836.107210286458,0.7077325105667115,212.3590167999268,28.0,136.48702621459958,103.81007817586266,102.32108815511066,121.28799476623534,126.97922446511012,130.06914138793945,124.78678092635984,300.4870160420736,10972.88,10972.88
2022-11-24 02:00:00,0.0,6150.493369866994,544.7885685768448,1668.7487379342076,0.0,3015.0987922100985,14.05924371133248,9675.556640625,0.0,2246.378333225724,4550.381032896436,3791.85604654948,0.0,2150.108422851564,1900.3098551432297,7024.840650826446,0.0,3898.813743082683,0.7282686139146488,212.6274392445882,28.0,137.2254772025998,104.69201965332036,103.25377693176266,121.30132751464843,127.02025623321532,129.95371290474884,124.730468304952,299.84786783854173,11115.007,11115.007
2022-11-24 03:00:00,0.0,6147.120683429622,553.9219602474498,1671.5181135930936,0.0,3003.307635498047,13.95864878835825,9675.556640625,0.0,2249.525738525392,4550.487902832031,3789.729296875,0.0,2150.068754069011,1899.291994222005,7027.204602050781,0.0,3900.247580973308,0.7178676221981523,214.0803669070409,28.0,137.16196334460545,103.56588363647464,101.98134632110596,121.19563884735103,126.98836504618328,130.04431460084032,124.69059791249684,300.01894244025743,11115.154,11115.154
2022-11-24 04:00:00,0.0,6142.893961588542,566.5372668354453,1671.6776682535813,0.0,2969.4208553538606,12.401827407153734,9675.556640625,0.0,2250.92920947676,4554.17669216124,3773.925116530988,0.0,2149.998506673178,1899.2513356526688,7029.754964876575,0.0,3902.7900777180994,0.7109750529130301,215.2563586836102,28.0,136.49975687662757,102.57632320183374,100.79079895019532,121.12767842610674,127.0435833613078,130.00907961002062,124.66552143096926,300.2039807532445,11117.391,11117.391
2022-11-24 05:00:00,0.0,6143.553991699218,587.8379092886428,1666.5503529866537,0.0,2928.3036926269538,21.86807604097138,9675.556640625,0.0,2248.100587955192,4554.948885091146,3693.649495442709,0.0,2150.0539796973485,1899.644948323568,7028.508630371094,0.0,3902.7365804036463,0.668479799723425,216.77293345553807,28.0,135.85592269897472,103.36558032636884,101.8210874557495,121.2785720189412,126.96354999542238,129.96908187866208,124.62851899464926,299.9880470275879,11133.992,11133.992
2022-11-24 06:00:00,0.0,6143.26737467448,599.8135060628255,1672.5276877663357,0.0,2869.246842447917,18.69104821419589,9675.556640625,0.0,2247.94461700696,4555.415930175781,3726.785316975912,0.0,2149.863563726757,1729.6488057454433,7025.441711425781,0.0,3898.283270263672,0.7021041679973445,218.27937240600585,28.0,136.03844197591155,104.67337036132814,103.29976361592612,121.3477346420288,127.04253425598144,130.02973556518555,124.66725730895998,300.27247670491545,11052.3125,11052.3125
2022-11-24 07:00:00,0.0,6145.21142171224,605.8511586507161,1667.5024668375652,0.0,2838.961480258911,6.594199824504491,9675.556640625,0.0,2097.736303912707,4087.2887719524792,3642.746993640238,0.0,2149.89237874349,1740.629637654623,7030.278840876807,0.0,3899.280387369792,0.7245470876453305,218.2615789846212,28.0,137.6599767049154,105.66670189219072,104.77983156840008,121.37308311462402,127.0496490478516,129.97693871249672,124.56916668034404,299.4812507629395,11127.139,11127.139
2022-11-24 08:00:00,0.0,6148.032622029959,613.279784130449,1672.136874671744,0.0,2775.657238872112,1.3444037447793875,9675.556640625,0.0,2085.360456194197,3876.519777442227,3647.14991260176,0.0,2297.238657633464,2142.7136901855474,7024.074665999212,2981.55803210116,3893.8715454101566,0.7872898775683946,219.5698030329933,28.0,137.15713500976562,105.55668781184362,104.67860698699953,121.17631785074867,126.92761497497558,129.87944825227595,124.66574254311814,300.23656489054366,11123.647,11123.647
2022-11-24 09:00:00,7168.298489350971,6861.132766098264,211.90677259198742,1679.796474147539,474.3804064140886,1778.461095483864,9915.967583555728,7777.240551517721,435.81290333456946,1175.5489252972893,5446.658918292968,473.6032451868978,891.4560633302244,1317.7671757115759,897.7592281428612,7757.137175809592,1779.978807374835,3192.920122679248,109.62071209547526,137.0655733003418,121.41013844986823,129.62916349010658,119.46326678076622,129.1177888259049,123.44805391660152,131.4969034520848,127.79106710245851,123.3458092296323,299.3885354731936,10993.79,10693.811
2022-11-24 10:00:00,1642.1445880428819,2524.0072686035273,182.8525796038507,925.3115206411544,1969.3636163587253,381.24924449155696,2685.5789715647697,5125.608132397585,1308.6031500702356,1550.4172232643814,4694.358723102326,1610.7797365657625,310.39944462773565,1915.400250561739,1041.784769853354,5001.952890455723,3912.1559229791164,3193.201111828122,134.20895830357153,18.819475874020874,215.46874623174483,144.1617266963053,121.0283006095321,118.39861095497847,122.4686896051943,127.5589857683656,132.0950241183062,123.69853101349003,298.348582596026,10646.966,10206.687
2022-11-24 11:00:00,78.13290009615412,5016.352180068192,278.0975316432034,944.1459465611579,1779.7335060151204,302.4906058776278,8976.894587039948,9487.191103676249,1842.7798007401943,2299.661845056611,1396.5615152327455,3775.001912312584,1137.6232602634846,2164.0271861996926,979.1822564225973,5160.588166192174,2946.4319440871477,3220.3013150562206,131.79103462676085,114.98263807320892,169.25295700891786,134.911434336473,120.07501019770262,118.76806215219449,126.01894722819296,127.397026171205,134.11467420182828,128.06620570025814,299.02092858948805,10026.378,10767.234
2022-11-24 12:00:00,0.0,5992.115565276343,521.7609984342718,1506.1170099431822,0.0,2674.336268401344,28.573907899856568,9675.556640625,0.0,2081.440185546876,4198.029643917872,3683.919675682774,0.0,2595.992934283089,1592.6855109719677,6497.0261855953,7999.98095703125,3466.768599822742,1.1141628980636595,215.56540951058884,28.0,130.59257125854504,119.98925655144308,122.2175910372694,124.25163179285389,127.29781780242924,130.50931757146665,127.528075281779,299.79695307413743,10181.347,10181.347
2022-11-24 13:00:00,5761.046771505815,4247.917689352209,907.465218135332,666.0508248975893,65.48772488369423,1577.1196421713162,6310.910831652582,4381.576153850856,4158.124584104458,4203.0660303033055,1201.4088479455131,3153.6555565369617,2507.8789235503427,358.3587267573257,1392.4838268159172,7689.200872413814,7853.800050459802,2527.599321131958,89.47565540074368,151.2228945420363,285.0133104980906,143.3994691520411,121.9055830599429,128.2674534453503,123.52839419076517,131.3958901099334,127.86736138421858,123.66986666116688,296.1270009595234,10289.902,9975.696
